group1,group2,meandiff,p-adj,lower,upper,reject
ESCUELA PREPARATORIA # 5,FAC. DE ECONOMIA,3707.788,0.0,2366.5044,5049.0715,True
ESCUELA PREPARATORIA # 5,FAC. DE ENFERMERIA,1252.2058,0.049,1.4126,2502.999,True
ESCUELA PREPARATORIA # 5,FAC. DE FILOSOFIA Y LETRAS,328.6684,1.0,-853.6737,1511.0104,False
ESCUELA PREPARATORIA # 5,FAC. DE ING. CIVIL,632.0025,1.0,-575.5572,1839.5623,False
ESCUELA PREPARATORIA # 5,FAC. DE ING. MECANICA Y ELECTRICA,5960.1255,0.0,4816.9868,7103.2642,True
ESCUELA PREPARATORIA # 5,FAC. DE MED. VETERINARIA Y ZOOT.,955.2513,0.8104,-306.9314,2217.434,False
ESCUELA PREPARATORIA # 5,FAC. DE MEDICINA,3810.9326,0.0,2667.3518,4954.5135,True
ESCUELA PREPARATORIA # 5,FAC. DE MUSICA,-1486.775,0.0027,-2784.7191,-188.8309,True
ESCUELA PREPARATORIA # 5,FAC. DE ODONTOLOGIA,2234.8123,0.0,1022.454,3447.1705,True
ESCUELA PREPARATORIA # 5,FAC. DE ORGANIZACION DEPORTIVA,71.8329,1.0,-1141.7028,1285.3687,False
ESCUELA PREPARATORIA # 5,FAC. DE PSICOLOGIA,206.792,1.0,-997.0411,1410.6252,False
ESCUELA PREPARATORIA # 5,FACULTAD DE CIENCIAS POLÍTICAS Y RELACIONES INTERNACIONALES,1324.8775,0.0077,117.2284,2532.5265,True
ESCUELA PREPARATORIA # 5,FACULTAD DE DERECHO Y CRIMINOLOGIA,-438.8987,1.0,-1607.1252,729.3279,False
ESCUELA PREPARATORIA # 5,FACULTAD DE SALUD PUBLICA Y NUTRICION,-731.9039,0.9996,-1960.5116,496.7037,False
ESCUELA PREPARATORIA # 5,FACULTAD DE TRABAJO SOCIAL Y DESARROLLO HUMANO,2054.4089,0.0,795.1634,3313.6545,True
ESCUELA PREPARATORIA # 5,GIMNASIO DE AREA MEDICA,-4181.3193,0.0,-5926.6742,-2435.9644,True
ESCUELA PREPARATORIA # 5,HOSPITAL UNIVERSITARIO,-4888.2171,0.0,-6017.5806,-3758.8535,True
ESCUELA PREPARATORIA # 5,IMAGEN INSTITUCIONAL,-1374.5272,0.9987,-3612.3815,863.3271,False
ESCUELA PREPARATORIA # 5,IMPRENTA UNIVERSITARIA,-5285.1302,0.0,-7132.9177,-3437.3427,True
ESCUELA PREPARATORIA # 5,INST. DE INVESTIGACIONES SOCIALES,6346.1585,0.0,4761.7908,7930.5263,True
ESCUELA PREPARATORIA # 5,JUNTA DE GOBIERNO,-5087.4742,0.0,-8668.1024,-1506.8459,True
ESCUELA PREPARATORIA # 5,LIBRERIA UNIVERSITARIA,-4485.5536,0.0,-5867.7932,-3103.3139,True
ESCUELA PREPARATORIA # 5,OFICINA DE LA ABOGACÍA GENERAL,1866.8206,0.0001,404.0549,3329.5864,True
ESCUELA PREPARATORIA # 5,ORQUESTA SINFONICA,-2642.2762,0.0,-4009.1638,-1275.3887,True
ESCUELA PREPARATORIA # 5,POLIDEPORTIVO TIGRES ESCOBEDO,-2491.8455,0.0,-4330.5725,-653.1186,True
ESCUELA PREPARATORIA # 5,POLIDEPORTIVO TIGRES ´ESCOBEDO´,-882.3438,1.0,-3196.1773,1431.4896,False
ESCUELA PREPARATORIA # 5,RECTORIA,11534.4816,0.0,9781.2281,13287.7352,True
ESCUELA PREPARATORIA # 5,SECRETARIA ACADEMICA,-1656.5004,0.001,-3048.0189,-264.9818,True
ESCUELA PREPARATORIA # 5,SECRETARIA DE DESARROLLO AGROPECUARIO,3552.9361,0.0,940.4928,6165.3793,True
ESCUELA PREPARATORIA # 5,SECRETARIA DE EXT.Y CULTURA,-1814.8126,0.0001,-3219.2466,-410.3787,True
ESCUELA PREPARATORIA # 5,SECRETARIA DE RELACIONES INTERNACIONALES,321.8557,1.0,-2075.084,2718.7954,False
ESCUELA PREPARATORIA # 5,SECRETARIA DE SUSTENTABILIDAD,7297.707,0.0,5606.5632,8988.8509,True
ESCUELA PREPARATORIA # 5,SECRETARIA GENERAL,3124.6912,0.0,1589.5879,4659.7945,True
ESCUELA PREPARATORIA # 5,SECRETARÍA DE IGUALDAD E INCLUSIÓN,-1739.1974,1.0,-10085.5999,6607.2051,False
ESCUELA PREPARATORIA # 5,SECRETARÍA DE INNOVACIÓN Y DESARROLLO DIGITAL,3280.4306,0.0,910.9484,5649.9128,True
ESCUELA PREPARATORIA # 5,SRIA. DE INVESTIGACIÓN CIENTÍFICA Y DESARROLLO TECNOLÓGICO,3119.2327,0.0001,668.8057,5569.6597,True
ESCUELA PREPARATORIA # 5,TEATRO UNIVERSITARIO,-3646.3234,0.0,-5304.1135,-1988.5333,True
ESCUELA PREPARATORIA # 5,TESORERIA GENERAL,1704.8932,0.0002,350.6718,3059.1146,True
ESCUELA PREPARATORIA # 5,UNIDAD DE TRANSPARENCIA,1415.8506,0.9999,-1081.075,3912.7763,False
ESCUELA PREPARATORIA # 5,WORLD TRADE CENTER MONTEREY-UANL,1191.5399,1.0,-3271.0986,5654.1785,False
ESCUELA PREPARATORIA # 5,´CAPILLA ALFONSINA´ BIBLIOTECA UNIVERSITARIA,-824.9298,1.0,-2756.8431,1106.9835,False
ESCUELA PREPARATORIA # 6,ESCUELA PREPARATORIA # 7,422.3244,1.0,-644.2281,1488.8768,False
ESCUELA PREPARATORIA # 6,ESCUELA PREPARATORIA # 8,1822.9947,0.0,696.1872,2949.8021,True
ESCUELA PREPARATORIA # 6,ESCUELA PREPARATORIA # 9,2561.8773,0.0,1469.265,3654.4896,True
ESCUELA PREPARATORIA # 6,ESCUELA PREPARATORIA #10,-194.5311,1.0,-1785.3233,1396.2611,False
ESCUELA PREPARATORIA # 6,ESCUELA PREPARATORIA #11,-2054.3518,0.0004,-3729.519,-379.1847,True
ESCUELA PREPARATORIA # 6,ESCUELA PREPARATORIA #12,707.2762,1.0,-574.7652,1989.3176,False
ESCUELA PREPARATORIA # 6,ESCUELA PREPARATORIA #13,863.5944,0.9969,-506.0955,2233.2842,False
ESCUELA PREPARATORIA # 6,ESCUELA PREPARATORIA #14,1569.4755,0.0465,6.4351,3132.516,True
ESCUELA PREPARATORIA # 6,ESCUELA PREPARATORIA #15,4704.7595,0.0,3617.2646,5792.2544,True
ESCUELA PREPARATORIA # 6,ESCUELA PREPARATORIA #16,888.0509,0.7175,-248.9705,2025.0723,False
ESCUELA PREPARATORIA # 6,ESCUELA PREPARATORIA #17,3112.3089,0.0,1769.5319,4455.086,True
ESCUELA PREPARATORIA # 6,ESCUELA PREPARATORIA #18,2163.0526,0.0,860.8514,3465.2538,True
ESCUELA PREPARATORIA # 6,ESCUELA PREPARATORIA #19,215.5007,1.0,-1109.4646,1540.4659,False
ESCUELA PREPARATORIA # 6,ESCUELA PREPARATORIA #20,2607.0995,0.0,1305.744,3908.455,True
ESCUELA PREPARATORIA # 6,ESCUELA PREPARATORIA #21,476.4497,1.0,-1038.3506,1991.25,False
ESCUELA PREPARATORIA # 6,ESCUELA PREPARATORIA #22,1312.8755,0.0005,238.1648,2387.5862,True
ESCUELA PREPARATORIA # 6,ESCUELA PREPARATORIA #23,3021.8932,0.0,1847.3414,4196.4449,True
ESCUELA PREPARATORIA # 6,ESCUELA PREPARATORIA #24,1588.1018,0.2172,-166.3255,3342.5291,False
ESCUELA PREPARATORIA # 6,ESCUELA PREPARATORIA #25,2142.1704,0.0,991.0798,3293.261,True
ESCUELA PREPARATORIA # 6,ESCUELA Y PREPARATORIA TECNICA MEDICA,460.1494,1.0,-626.316,1546.6148,False
ESCUELA PREPARATORIA # 6,FAC. DE AGRONOMIA,3764.8976,0.0,2639.3605,4890.4347,True
ESCUELA PREPARATORIA # 6,FAC. DE ARQUITECTURA,586.4582,0.9999,-449.1686,1622.085,False
ESCUELA PREPARATORIA # 6,FAC. DE ARTES ESCENICAS,107.1311,1.0,-1181.2952,1395.5574,False
ESCUELA PREPARATORIA # 6,FAC. DE ARTES VISUALES,192.484,1.0,-949.8851,1334.8531,False
ESCUELA PREPARATORIA # 6,FAC. DE CIENCIAS BIOLOGICAS,5185.561,0.0,4146.404,6224.718,True
ESCUELA PREPARATORIA # 6,FAC. DE CIENCIAS DE LA COMUNICACION,2087.9025,0.0,996.5958,3179.2092,True
ESCUELA PREPARATORIA # 6,FAC. DE CIENCIAS DE LA TIERRA,7079.9859,0.0,5842.3436,8317.6283,True
ESCUELA PREPARATORIA # 6,FAC. DE CIENCIAS FISICO-MATEMATICAS,4199.7461,0.0,3140.2208,5259.2714,True
ESCUELA PREPARATORIA # 6,FAC. DE CIENCIAS FORESTALES,3612.8296,0.0,2444.2054,4781.4538,True
ESCUELA PREPARATORIA # 6,FAC. DE CIENCIAS QUIMICAS,3208.5874,0.0,2170.3031,4246.8716,True
ESCUELA PREPARATORIA # 6,FAC. DE CONTADURIA PUBLICA Y ADMON.,1562.5687,0.0,534.1056,2591.0318,True
ESCUELA PREPARATORIA # 6,FAC. DE ECONOMIA,5038.0895,0.0,3807.1751,6269.0039,True
ESCUELA PREPARATORIA # 6,FAC. DE ENFERMERIA,2582.5073,0.0,1450.8747,3714.1399,True
ESCUELA PREPARATORIA # 6,FAC. DE FILOSOFIA Y LETRAS,1658.9699,0.0,603.4883,2714.4514,True
ESCUELA PREPARATORIA # 6,FAC. DE ING. CIVIL,1962.304,0.0,878.6486,3045.9595,True
ESCUELA PREPARATORIA # 6,FAC. DE ING. MECANICA Y ELECTRICA,7290.427,0.0,6279.0543,8301.7998,True
ESCUELA PREPARATORIA # 6,FAC. DE MED. VETERINARIA Y ZOOT.,2285.5528,0.0,1141.344,3429.7616,True
ESCUELA PREPARATORIA # 6,FAC. DE MEDICINA,5141.2342,0.0,4129.3617,6153.1066,True
ESCUELA PREPARATORIA # 6,FAC. DE MUSICA,-156.4735,1.0,-1340.0137,1027.0668,False
ESCUELA PREPARATORIA # 6,FAC. DE ODONTOLOGIA,3565.1138,0.0,2476.1137,4654.1139,True
ESCUELA PREPARATORIA # 6,FAC. DE ORGANIZACION DEPORTIVA,1402.1345,0.0001,311.8237,2492.4452,True
ESCUELA PREPARATORIA # 6,FAC. DE PSICOLOGIA,1537.0936,0.0,457.5923,2616.5948,True
ESCUELA PREPARATORIA # 6,FACULTAD DE CIENCIAS POLÍTICAS Y RELACIONES INTERNACIONALES,2655.179,0.0,1571.424,3738.934,True
ESCUELA PREPARATORIA # 6,FACULTAD DE DERECHO Y CRIMINOLOGIA,891.4028,0.3839,-148.2422,1931.0479,False
ESCUELA PREPARATORIA # 6,FACULTAD DE SALUD PUBLICA Y NUTRICION,598.3976,1.0,-508.664,1705.4592,False
ESCUELA PREPARATORIA # 6,FACULTAD DE TRABAJO SOCIAL Y DESARROLLO HUMANO,3384.7105,0.0,2243.7425,4525.6785,True
ESCUELA PREPARATORIA # 6,GIMNASIO DE AREA MEDICA,-2851.0178,0.0,-4513.0564,-1188.9791,True
ESCUELA PREPARATORIA # 6,HOSPITAL UNIVERSITARIO,-3557.9155,0.0,-4553.6919,-2562.1392,True
ESCUELA PREPARATORIA # 6,IMAGEN INSTITUCIONAL,-44.2257,1.0,-2217.7253,2129.274,False
ESCUELA PREPARATORIA # 6,IMPRENTA UNIVERSITARIA,-3954.8287,0.0,-5724.13,-2185.5273,True
ESCUELA PREPARATORIA # 6,INST. DE INVESTIGACIONES SOCIALES,7676.4601,0.0,6184.371,9168.5491,True
ESCUELA PREPARATORIA # 6,JUNTA DE GOBIERNO,-3757.1726,0.016,-7297.9363,-216.409,True
ESCUELA PREPARATORIA # 6,LIBRERIA UNIVERSITARIA,-3155.252,0.0,-4430.6716,-1879.8325,True
ESCUELA PREPARATORIA # 6,OFICINA DE LA ABOGACÍA GENERAL,3197.1222,0.0,1834.8475,4559.3968,True
ESCUELA PREPARATORIA # 6,ORQUESTA SINFONICA,-1311.9747,0.023,-2570.74,-53.2094,True
ESCUELA PREPARATORIA # 6,POLIDEPORTIVO TIGRES ESCOBEDO,-1161.544,0.988,-2921.3808,598.2928,False
ESCUELA PREPARATORIA # 6,POLIDEPORTIVO TIGRES ´ESCOBEDO´,447.9577,1.0,-1803.6937,2699.609,False
ESCUELA PREPARATORIA # 6,RECTORIA,12864.7831,0.0,11194.4518,14535.1145,True
ESCUELA PREPARATORIA # 6,SECRETARIA ACADEMICA,-326.1988,1.0,-1611.6686,959.271,False
ESCUELA PREPARATORIA # 6,SECRETARIA DE DESARROLLO AGROPECUARIO,4883.2376,0.0,2325.7059,7440.7693,True
ESCUELA PREPARATORIA # 6,SECRETARIA DE EXT.Y CULTURA,-484.5111,1.0,-1783.9507,814.9285,False
ESCUELA PREPARATORIA # 6,SECRETARIA DE RELACIONES INTERNACIONALES,1652.1573,0.94,-684.8127,3989.1272,False
ESCUELA PREPARATORIA # 6,SECRETARIA DE SUSTENTABILIDAD,8628.0086,0.0,7022.9926,10233.0245,True
ESCUELA PREPARATORIA # 6,SECRETARIA GENERAL,4454.9927,0.0,3015.3224,5894.6631,True
ESCUELA PREPARATORIA # 6,SECRETARÍA DE IGUALDAD E INCLUSIÓN,-408.8959,1.0,-8738.2742,7920.4825,False
ESCUELA PREPARATORIA # 6,SECRETARÍA DE INNOVACIÓN Y DESARROLLO DIGITAL,4610.7322,0.0,2301.9328,6919.5315,True
ESCUELA PREPARATORIA # 6,SRIA. DE INVESTIGACIÓN CIENTÍFICA Y DESARROLLO TECNOLÓGICO,4449.5342,0.0,2057.7355,6841.3329,True
ESCUELA PREPARATORIA # 6,TEATRO UNIVERSITARIO,-2316.0219,0.0,-3885.8552,-746.1886,True
ESCUELA PREPARATORIA # 6,TESORERIA GENERAL,3035.1947,0.0,1790.195,4280.1944,True
ESCUELA PREPARATORIA # 6,UNIDAD DE TRANSPARENCIA,2746.1522,0.0042,306.737,5185.5673,True
ESCUELA PREPARATORIA # 6,WORLD TRADE CENTER MONTEREY-UANL,2521.8415,0.9999,-1908.8754,6952.5583,False
ESCUELA PREPARATORIA # 6,´CAPILLA ALFONSINA´ BIBLIOTECA UNIVERSITARIA,505.3717,1.0,-1351.6144,2362.3579,False
ESCUELA PREPARATORIA # 7,ESCUELA PREPARATORIA # 8,1400.6703,0.0,725.9887,2075.3519,True
ESCUELA PREPARATORIA # 7,ESCUELA PREPARATORIA # 9,2139.553,0.0,1523.6781,2755.4278,True
ESCUELA PREPARATORIA # 7,ESCUELA PREPARATORIA #10,-616.8555,1.0,-1926.8631,693.1522,False
ESCUELA PREPARATORIA # 7,ESCUELA PREPARATORIA #11,-2476.6762,0.0,-3887.9469,-1065.4055,True
ESCUELA PREPARATORIA # 7,ESCUELA PREPARATORIA #12,284.9518,1.0,-625.6141,1195.5178,False
ESCUELA PREPARATORIA # 7,ESCUELA PREPARATORIA #13,441.27,1.0,-589.0457,1471.5857,False
ESCUELA PREPARATORIA # 7,ESCUELA PREPARATORIA #14,1147.1512,0.2358,-129.0132,2423.3155,False
ESCUELA PREPARATORIA # 7,ESCUELA PREPARATORIA #15,4282.4351,0.0,3675.6853,4889.1849,True
ESCUELA PREPARATORIA # 7,ESCUELA PREPARATORIA #16,465.7265,0.9799,-225.8787,1157.3317,False
ESCUELA PREPARATORIA # 7,ESCUELA PREPARATORIA #17,2689.9846,0.0,1695.7259,3684.2432,True
ESCUELA PREPARATORIA # 7,ESCUELA PREPARATORIA #18,1740.7282,0.0,801.9907,2679.4657,True
ESCUELA PREPARATORIA # 7,ESCUELA PREPARATORIA #19,-206.8237,1.0,-1176.8923,763.2449,False
ESCUELA PREPARATORIA # 7,ESCUELA PREPARATORIA #20,2184.7751,0.0,1247.2112,3122.3391,True
ESCUELA PREPARATORIA # 7,ESCUELA PREPARATORIA #21,54.1253,1.0,-1162.4765,1270.7272,False
ESCUELA PREPARATORIA # 7,ESCUELA PREPARATORIA #22,890.5511,0.0,307.0245,1474.0777,True
ESCUELA PREPARATORIA # 7,ESCUELA PREPARATORIA #23,2599.5688,0.0,1847.8561,3351.2814,True
ESCUELA PREPARATORIA # 7,ESCUELA PREPARATORIA #24,1165.7774,0.7427,-338.721,2670.2758,False
ESCUELA PREPARATORIA # 7,ESCUELA PREPARATORIA #25,1719.8461,0.0,1005.3465,2434.3456,True
ESCUELA PREPARATORIA # 7,ESCUELA Y PREPARATORIA TECNICA MEDICA,37.8251,1.0,-567.0776,642.7277,False
ESCUELA PREPARATORIA # 7,FAC. DE AGRONOMIA,3342.5732,0.0,2670.0155,4015.131,True
ESCUELA PREPARATORIA # 7,FAC. DE ARQUITECTURA,164.1338,1.0,-343.8258,672.0935,False
ESCUELA PREPARATORIA # 7,FAC. DE ARTES ESCENICAS,-315.1932,1.0,-1234.7271,604.3406,False
ESCUELA PREPARATORIA # 7,FAC. DE ARTES VISUALES,-229.8404,1.0,-930.2026,470.5219,False
ESCUELA PREPARATORIA # 7,FAC. DE CIENCIAS BIOLOGICAS,4763.2366,0.0,4248.1178,5278.3555,True
ESCUELA PREPARATORIA # 7,FAC. DE CIENCIAS DE LA COMUNICACION,1665.5781,0.0,1052.0225,2279.1337,True
ESCUELA PREPARATORIA # 7,FAC. DE CIENCIAS DE LA TIERRA,6657.6616,0.0,5810.7503,7504.5729,True
ESCUELA PREPARATORIA # 7,FAC. DE CIENCIAS FISICO-MATEMATICAS,3777.4217,0.0,3222.3595,4332.4839,True
ESCUELA PREPARATORIA # 7,FAC. DE CIENCIAS FORESTALES,3190.5053,0.0,2448.0885,3932.922,True
ESCUELA PREPARATORIA # 7,FAC. DE CIENCIAS QUIMICAS,2786.263,0.0,2272.907,3299.619,True
ESCUELA PREPARATORIA # 7,FAC. DE CONTADURIA PUBLICA Y ADMON.,1140.2444,0.0,647.0542,1633.4345,True
ESCUELA PREPARATORIA # 7,FAC. DE ECONOMIA,4615.7651,0.0,3778.7165,5452.8138,True
ESCUELA PREPARATORIA # 7,FAC. DE ENFERMERIA,2160.183,0.0,1477.4733,2842.8926,True
ESCUELA PREPARATORIA # 7,FAC. DE FILOSOFIA Y LETRAS,1236.6455,0.0,689.3417,1783.9493,True
ESCUELA PREPARATORIA # 7,FAC. DE ING. CIVIL,1539.9797,0.0,940.1386,2139.8208,True
ESCUELA PREPARATORIA # 7,FAC. DE ING. MECANICA Y ELECTRICA,6868.1027,0.0,6411.6217,7324.5837,True
ESCUELA PREPARATORIA # 7,FAC. DE MED. VETERINARIA Y ZOOT.,1863.2285,0.0,1159.8694,2566.5875,True
ESCUELA PREPARATORIA # 7,FAC. DE MEDICINA,4718.9098,0.0,4261.3227,5176.4969,True
ESCUELA PREPARATORIA # 7,FAC. DE MUSICA,-578.7979,0.8136,-1344.479,186.8833,False
ESCUELA PREPARATORIA # 7,FAC. DE ODONTOLOGIA,3142.7894,0.0,2533.3459,3752.2329,True
ESCUELA PREPARATORIA # 7,FAC. DE ORGANIZACION DEPORTIVA,979.8101,0.0,368.0277,1591.5925,True
ESCUELA PREPARATORIA # 7,FAC. DE PSICOLOGIA,1114.7692,0.0,522.466,1707.0724,True
ESCUELA PREPARATORIA # 7,FACULTAD DE CIENCIAS POLÍTICAS Y RELACIONES INTERNACIONALES,2232.8546,0.0,1632.8337,2832.8755,True
ESCUELA PREPARATORIA # 7,FACULTAD DE DERECHO Y CRIMINOLOGIA,469.0785,0.2067,-47.0242,985.1812,False
ESCUELA PREPARATORIA # 7,FACULTAD DE SALUD PUBLICA Y NUTRICION,176.0733,1.0,-465.0863,817.2328,False
ESCUELA PREPARATORIA # 7,FACULTAD DE TRABAJO SOCIAL Y DESARROLLO HUMANO,2962.3861,0.0,2264.3115,3660.4607,True
ESCUELA PREPARATORIA # 7,GIMNASIO DE AREA MEDICA,-3273.3421,0.0,-4669.0042,-1877.6801,True
ESCUELA PREPARATORIA # 7,HOSPITAL UNIVERSITARIO,-3980.2399,0.0,-4401.0376,-3559.4422,True
ESCUELA PREPARATORIA # 7,IMAGEN INSTITUCIONAL,-466.55,1.0,-2443.8211,1510.721,False
ESCUELA PREPARATORIA # 7,IMPRENTA UNIVERSITARIA,-4377.153,0.0,-5898.9702,-2855.3359,True
ESCUELA PREPARATORIA # 7,INST. DE INVESTIGACIONES SOCIALES,7254.1357,0.0,6065.9312,8442.3402,True
ESCUELA PREPARATORIA # 7,JUNTA DE GOBIERNO,-4179.497,0.0005,-7603.3118,-755.6822,True
ESCUELA PREPARATORIA # 7,LIBRERIA UNIVERSITARIA,-3577.5764,0.0,-4478.7951,-2676.3577,True
ESCUELA PREPARATORIA # 7,OFICINA DE LA ABOGACÍA GENERAL,2774.7978,0.0,1754.3604,3795.2352,True
ESCUELA PREPARATORIA # 7,ORQUESTA SINFONICA,-1734.2991,0.0,-2611.79,-856.8081,True
ESCUELA PREPARATORIA # 7,POLIDEPORTIVO TIGRES ESCOBEDO,-1583.8684,0.0205,-3094.6714,-73.0654,True
ESCUELA PREPARATORIA # 7,POLIDEPORTIVO TIGRES ´ESCOBEDO´,25.6333,1.0,-2037.237,2088.5036,False
ESCUELA PREPARATORIA # 7,RECTORIA,12442.4588,0.0,11036.9315,13847.986,True
ESCUELA PREPARATORIA # 7,SECRETARIA ACADEMICA,-748.5232,0.5563,-1663.9099,166.8635,False
ESCUELA PREPARATORIA # 7,SECRETARIA DE DESARROLLO AGROPECUARIO,4460.9132,0.0,2067.9092,6853.9173,True
ESCUELA PREPARATORIA # 7,SECRETARIA DE EXT.Y CULTURA,-906.8355,0.0831,-1841.7384,28.0674,False
ESCUELA PREPARATORIA # 7,SECRETARIA DE RELACIONES INTERNACIONALES,1229.8329,0.9999,-925.8407,3385.5065,False
ESCUELA PREPARATORIA # 7,SECRETARIA DE SUSTENTABILIDAD,8205.6842,0.0,6878.4403,9532.9281,True
ESCUELA PREPARATORIA # 7,SECRETARIA GENERAL,4032.6684,0.0,2910.9951,5154.3416,True
ESCUELA PREPARATORIA # 7,SECRETARÍA DE IGUALDAD E INCLUSIÓN,-831.2202,1.0,-9111.561,7449.1206,False
ESCUELA PREPARATORIA # 7,SECRETARÍA DE INNOVACIÓN Y DESARROLLO DIGITAL,4188.4078,0.0,2063.3067,6313.5089,True
ESCUELA PREPARATORIA # 7,SRIA. DE INVESTIGACIÓN CIENTÍFICA Y DESARROLLO TECNOLÓGICO,4027.2099,0.0,1812.2153,6242.2045,True
ESCUELA PREPARATORIA # 7,TEATRO UNIVERSITARIO,-2738.3463,0.0,-4022.8216,-1453.871,True
ESCUELA PREPARATORIA # 7,TESORERIA GENERAL,2612.8703,0.0,1755.2431,3470.4975,True
ESCUELA PREPARATORIA # 7,UNIDAD DE TRANSPARENCIA,2323.8278,0.0316,57.499,4590.1566,True
ESCUELA PREPARATORIA # 7,WORLD TRADE CENTER MONTEREY-UANL,2099.5171,1.0,-2238.3109,6437.3451,False
ESCUELA PREPARATORIA # 7,´CAPILLA ALFONSINA´ BIBLIOTECA UNIVERSITARIA,83.0474,1.0,-1539.8814,1705.9761,False
ESCUELA PREPARATORIA # 8,ESCUELA PREPARATORIA # 9,738.8827,0.0274,23.7164,1454.0489,True
ESCUELA PREPARATORIA # 8,ESCUELA PREPARATORIA #10,-2017.5257,0.0,-3377.0407,-658.0108,True
ESCUELA PREPARATORIA # 8,ESCUELA PREPARATORIA #11,-3877.3465,0.0,-5334.6886,-2420.0044,True
ESCUELA PREPARATORIA # 8,ESCUELA PREPARATORIA #12,-1115.7184,0.0032,-2096.173,-135.2639,True
ESCUELA PREPARATORIA # 8,ESCUELA PREPARATORIA #13,-959.4003,0.3047,-2051.9713,133.1707,False
ESCUELA PREPARATORIA # 8,ESCUELA PREPARATORIA #14,-253.5191,1.0,-1580.4541,1073.4159,False
ESCUELA PREPARATORIA # 8,ESCUELA PREPARATORIA #15,2881.7648,0.0,2174.4415,3589.0881,True
ESCUELA PREPARATORIA # 8,ESCUELA PREPARATORIA #16,-934.9438,0.0008,-1716.2751,-153.6124,True
ESCUELA PREPARATORIA # 8,ESCUELA PREPARATORIA #17,1289.3143,0.0005,230.6778,2347.9508,True
ESCUELA PREPARATORIA # 8,ESCUELA PREPARATORIA #18,340.0579,1.0,-666.6143,1346.7302,False
ESCUELA PREPARATORIA # 8,ESCUELA PREPARATORIA #19,-1607.494,0.0,-2643.4448,-571.5432,True
ESCUELA PREPARATORIA # 8,ESCUELA PREPARATORIA #20,784.1049,0.7228,-221.4731,1789.6829,False
ESCUELA PREPARATORIA # 8,ESCUELA PREPARATORIA #21,-1346.545,0.0162,-2616.3012,-76.7887,True
ESCUELA PREPARATORIA # 8,ESCUELA PREPARATORIA #22,-510.1192,0.8584,-1197.625,177.3866,False
ESCUELA PREPARATORIA # 8,ESCUELA PREPARATORIA #23,1198.8985,0.0,363.8938,2033.9032,True
ESCUELA PREPARATORIA # 8,ESCUELA PREPARATORIA #24,-234.8929,1.0,-1782.6901,1312.9044,False
ESCUELA PREPARATORIA # 8,ESCUELA PREPARATORIA #25,319.1758,1.0,-482.4916,1120.8431,False
ESCUELA PREPARATORIA # 8,ESCUELA Y PREPARATORIA TECNICA MEDICA,-1362.8452,0.0,-2068.5847,-657.1058,True
ESCUELA PREPARATORIA # 8,FAC. DE AGRONOMIA,1941.903,0.0,1177.3803,2706.4256,True
ESCUELA PREPARATORIA # 8,FAC. DE ARQUITECTURA,-1236.5364,0.0,-1861.1835,-611.8894,True
ESCUELA PREPARATORIA # 8,FAC. DE ARTES ESCENICAS,-1715.8635,0.0,-2704.6524,-727.0747,True
ESCUELA PREPARATORIA # 8,FAC. DE ARTES VISUALES,-1630.5107,0.0,-2419.604,-841.4174,True
ESCUELA PREPARATORIA # 8,FAC. DE CIENCIAS BIOLOGICAS,3362.5664,0.0,2732.0837,3993.049,True
ESCUELA PREPARATORIA # 8,FAC. DE CIENCIAS DE LA COMUNICACION,264.9078,1.0,-448.2622,978.0778,False
ESCUELA PREPARATORIA # 8,FAC. DE CIENCIAS DE LA TIERRA,5256.9913,0.0,4335.3516,6178.631,True
ESCUELA PREPARATORIA # 8,FAC. DE CIENCIAS FISICO-MATEMATICAS,2376.7514,0.0,1713.2343,3040.2685,True
ESCUELA PREPARATORIA # 8,FAC. DE CIENCIAS FORESTALES,1789.835,0.0,963.189,2616.481,True
ESCUELA PREPARATORIA # 8,FAC. DE CIENCIAS QUIMICAS,1385.5927,0.0,756.5496,2014.6359,True
ESCUELA PREPARATORIA # 8,FAC. DE CONTADURIA PUBLICA Y ADMON.,-260.4259,1.0,-873.1228,352.271,False
ESCUELA PREPARATORIA # 8,FAC. DE ECONOMIA,3215.0948,0.0,2302.5099,4127.6798,True
ESCUELA PREPARATORIA # 8,FAC. DE ENFERMERIA,759.5127,0.0682,-13.9557,1532.9811,False
ESCUELA PREPARATORIA # 8,FAC. DE FILOSOFIA Y LETRAS,-164.0248,1.0,-821.0654,493.0159,False
ESCUELA PREPARATORIA # 8,FAC. DE ING. CIVIL,139.3094,1.0,-562.0965,840.7153,False
ESCUELA PREPARATORIA # 8,FAC. DE ING. MECANICA Y ELECTRICA,5467.4324,0.0,4883.8779,6050.9869,True
ESCUELA PREPARATORIA # 8,FAC. DE MED. VETERINARIA Y ZOOT.,462.5582,0.9998,-329.1962,1254.3125,False
ESCUELA PREPARATORIA # 8,FAC. DE MEDICINA,3318.2395,0.0,2733.8194,3902.6597,True
ESCUELA PREPARATORIA # 8,FAC. DE MUSICA,-1979.4681,0.0,-2827.0698,-1131.8665,True
ESCUELA PREPARATORIA # 8,FAC. DE ODONTOLOGIA,1742.1191,0.0,1032.4838,2451.7545,True
ESCUELA PREPARATORIA # 8,FAC. DE ORGANIZACION DEPORTIVA,-420.8602,0.9997,-1132.5052,290.7849,False
ESCUELA PREPARATORIA # 8,FAC. DE PSICOLOGIA,-285.9011,1.0,-980.8716,409.0694,False
